transaction_id,player_id,tricode,type,date,notes
2022-LAK-2-8483456,8483456,LAK,DRAFTED,2022-07-08,"On 2022-07-08, with the 51st overall pick in the 2nd round of the 2022 draft, LAK selected Jack Hughes, a H-EAST forward playing for Northeastern U.."
2022-WSH-2-8483667,8483667,DET,DRAFTED,2022-07-08,"On 2022-07-08, with the 52nd overall pick in the 2nd round of the 2022 draft (originally owned by WSH), DET selected Dmitri Buchelnikov, a RUSSIA-JR. forward playing for SKA St. Petersburg 2."
2022-PIT-2-8483482,8483482,ANA,DRAFTED,2022-07-08,"On 2022-07-08, with the 53rd overall pick in the 2nd round of the 2022 draft (originally owned by PIT), ANA selected Tristan Luneau, a QMJHL defenseman playing for Gatineau."
2022-BOS-2-8483505,8483505,BOS,DRAFTED,2022-07-08,"On 2022-07-08, with the 54th overall pick in the 2nd round of the 2022 draft, BOS selected Matthew Poitras, a OHL forward playing for Guelph."
2022-STL-2-8483510,8483510,WPG,DRAFTED,2022-07-08,"On 2022-07-08, with the 55th overall pick in the 2nd round of the 2022 draft (originally owned by STL), WPG selected Elias Salomonsson, a SWEDEN-JR. defenseman playing for Skelleftea Jr.."
2022-MIN-2-8483478,8483478,MIN,DRAFTED,2022-07-08,"On 2022-07-08, with the 56th overall pick in the 2nd round of the 2022 draft, MIN selected Rieger Lorenz, a AJHL forward playing for the Okotoks."
2022-MIN-2-8483450,8483450,CHI,DRAFTED,2022-07-08,"On 2022-07-08, with the 57th overall pick in the 2nd round of the 2022 draft (originally owned by MIN), CHI selected Ryan Greene, a USHL forward playing for Green Bay."
2022-TOR-2-8483668,8483668,SEA,DRAFTED,2022-07-08,"On 2022-07-08, with the 58th overall pick in the 2nd round of the 2022 draft (originally owned by TOR), SEA selected Niklas Kokko, a FINLAND-JR. goalie playing for Karpat Jr.."
2022-CGY-2-8483508,8483508,CGY,DRAFTED,2022-07-08,"On 2022-07-08, with the 59th overall pick in the 2nd round of the 2022 draft, CGY selected Topi Ronni, a FINLAND-JR. forward playing for Tappara Jr.."
2022-CAR-2-8483519,8483519,CAR,DRAFTED,2022-07-08,"On 2022-07-08, with the 60th overall pick in the 2nd round of the 2022 draft, CAR selected Gleb Trikozov, a RUSSIA-JR. forward playing for Omsk 2."
2022-FLA-2-8483449,8483449,SEA,DRAFTED,2022-07-08,"On 2022-07-08, with the 61st overall pick in the 2nd round of the 2022 draft (originally owned by FLA), SEA selected David Goyette, a OHL forward playing for Sudbury."
2022-EDM-2-8483457,8483457,MTL,DRAFTED,2022-07-08,"On 2022-07-08, with the 62nd overall pick in the 2nd round of the 2022 draft (originally owned by EDM), MTL selected Lane Hutson, a NTDP defenseman playing for USA U-18."
2022-NYR-2-8483669,8483669,NYR,DRAFTED,2022-07-08,"On 2022-07-08, with the 63rd overall pick in the 2nd round of the 2022 draft, NYR selected Adam Sykora, a SLOVAKIA forward playing for Nitra."
2022-TBL-2-8483670,8483670,OTT,DRAFTED,2022-07-08,"On 2022-07-08, with the 64th overall pick in the 2nd round of the 2022 draft (originally owned by TBL), OTT selected Filip Nordberg, a SWEDEN-JR. defenseman playing for Sodertalje Jr.."
2022-COL-2-8483498,8483498,NYI,DRAFTED,2022-07-08,"On 2022-07-08, with the 65th overall pick in the 2nd round of the 2022 draft (originally owned by COL), NYI selected Calle Odelius, a SWEDEN-JR. defenseman playing for Djurgarden Jr.."
2022-MTL-3-8483453,8483453,CHI,DRAFTED,2022-07-08,"On 2022-07-08, with the 66th overall pick in the 3rd round of the 2022 draft (originally owned by MTL), CHI selected Gavin Hayes, a OHL forward playing for Flint."
2022-ARI-3-8483671,8483671,ARI,DRAFTED,2022-07-08,"On 2022-07-08, with the 67th overall pick in the 3rd round of the 2022 draft, ARI selected Miko Matikka, a FINLAND-JR. forward playing for Jokerit Jr.."
2022-SEA-3-8483494,8483494,SEA,DRAFTED,2022-07-08,"On 2022-07-08, with the 68th overall pick in the 3rd round of the 2022 draft, SEA selected Ty Nelson, a OHL defenseman playing for North Bay."
2022-PHI-3-8483461,8483461,PHI,DRAFTED,2022-07-08,"On 2022-07-08, with the 69th overall pick in the 3rd round of the 2022 draft, PHI selected Devin Kaplan, a NTDP forward playing for USA U-18."
2022-NJD-3-8483518,8483518,WSH,DRAFTED,2022-07-08,"On 2022-07-08, with the 70th overall pick in the 3rd round of the 2022 draft (originally owned by NJD), WSH selected Alexander Suzdalev, a SWEDEN-JR. forward playing for HV 71 Jr.."
2022-CHI-3-8483501,8483501,CAR,DRAFTED,2022-07-08,"On 2022-07-08, with the 71st overall pick in the 3rd round of the 2022 draft (originally owned by CHI), CAR selected Alexander Perevalov, a RUSSIA-JR. forward playing for Yaroslavl 2."
2022-OTT-3-8483673,8483673,OTT,DRAFTED,2022-07-08,"On 2022-07-08, with the 72nd overall pick in the 3rd round of the 2022 draft, OTT selected Oskar Pettersson, a SWEDEN-JR. forward playing for Rogle Jr.."
2022-DET-3-8483463,8483463,STL,DRAFTED,2022-07-08,"On 2022-07-08, with the 73rd overall pick in the 3rd round of the 2022 draft (originally owned by DET), STL selected Aleksanteri Kaskimaki, a FINLAND-JR. forward playing for HIFK Jr.."
2022-BUF-3-8483496,8483496,BUF,DRAFTED,2022-07-08,"On 2022-07-08, with the 74th overall pick in the 3rd round of the 2022 draft, BUF selected Viktor Neuchev, a RUSSIA-JR. forward playing for Yekaterinburg 2."
2022-ANA-3-8483507,8483507,MTL,DRAFTED,2022-07-08,"On 2022-07-08, with the 75th overall pick in the 3rd round of the 2022 draft (originally owned by ANA), MTL selected Vinzenz Rohrer, a OHL forward playing for Ottawa."
2022-SJS-3-8483443,8483443,SJS,DRAFTED,2022-07-08,"On 2022-07-08, with the 76th overall pick in the 3rd round of the 2022 draft, SJS selected Michael Fisher, a HIGH-MA defenseman playing for St. Mark's School."
2022-CBJ-3-8483526,8483526,WPG,DRAFTED,2022-07-08,"On 2022-07-08, with the 77th overall pick in the 3rd round of the 2022 draft (originally owned by CBJ), WPG selected Danil Zhilkin, a OHL forward playing for Guelph."
2022-NYI-3-8483441,8483441,NYI,DRAFTED,2022-07-08,"On 2022-07-08, with the 78th overall pick in the 3rd round of the 2022 draft, NYI selected Quinn Finley, a USHL forward playing for Madison."
2022-WPG-3-8483451,8483451,VGK,DRAFTED,2022-07-08,"On 2022-07-08, with the 79th overall pick in the 3rd round of the 2022 draft (originally owned by WPG), VGK selected Jordan Gustafson, a WHL forward playing for Seattle."
2022-VAN-3-8483678,8483678,VAN,DRAFTED,2022-07-08,"On 2022-07-08, with the 80th overall pick in the 3rd round of the 2022 draft, VAN selected Elias Pettersson, a SWEDEN-JR. defenseman playing for Orebro Jr.."
2022-VGK-3-8483677,8483677,CHI,DRAFTED,2022-07-08,"On 2022-07-08, with the 81st overall pick in the 3rd round of the 2022 draft (originally owned by VGK), CHI selected Samuel Savoie, a QMJHL forward playing for Gatineau."
2022-NSH-3-8483458,8483458,NSH,DRAFTED,2022-07-08,"On 2022-07-08, with the 82nd overall pick in the 3rd round of the 2022 draft, NSH selected Adam Ingram, a USHL forward playing for Youngstown."
2022-DAL-3-8483680,8483680,DAL,DRAFTED,2022-07-08,"On 2022-07-08, with the 83rd overall pick in the 3rd round of the 2022 draft, DAL selected George Fegaras, a OJHL defenseman playing for North York."
2022-LAK-3-8483469,8483469,NSH,DRAFTED,2022-07-08,"On 2022-07-08, with the 84th overall pick in the 3rd round of the 2022 draft (originally owned by LAK), NSH selected Kasper Kulonummi, a FINLAND-JR. defenseman playing for Jokerit Jr.."
2022-WSH-3-8483681,8483681,WSH,DRAFTED,2022-07-08,"On 2022-07-08, with the 85th overall pick in the 3rd round of the 2022 draft, WSH selected Ludwig Persson, a SWEDEN-JR. forward playing for Frolunda Jr.."
2022-PIT-3-8483437,8483437,TBL,DRAFTED,2022-07-08,"On 2022-07-08, with the 86th overall pick in the 3rd round of the 2022 draft (originally owned by PIT), TBL selected Lucas Edmonds, a OHL forward playing for Kingston."
2022-BOS-3-8483683,8483683,OTT,DRAFTED,2022-07-08,"On 2022-07-08, with the 87th overall pick in the 3rd round of the 2022 draft (originally owned by BOS), OTT selected Tomas Hamara, a FINLAND-JR. defenseman playing for Tappara Jr.."
2022-STL-3-8483427,8483427,STL,DRAFTED,2022-07-08,"On 2022-07-08, with the 88th overall pick in the 3rd round of the 2022 draft, STL selected Michael Buchinger, a OHL defenseman playing for Guelph."
2022-MIN-3-8482829,8482829,MIN,DRAFTED,2022-07-08,"On 2022-07-08, with the 89th overall pick in the 3rd round of the 2022 draft, MIN selected Michael Milne, a WHL forward playing for Winnipeg."
2022-TOR-3-8483685,8483685,CHI,DRAFTED,2022-07-08,"On 2022-07-08, with the 90th overall pick in the 3rd round of the 2022 draft (originally owned by TOR), CHI selected Aidan Thompson, a USHL forward playing for Lincoln."
2022-CGY-3-8483484,8483484,SEA,DRAFTED,2022-07-08,"On 2022-07-08, with the 91st overall pick in the 3rd round of the 2022 draft (originally owned by CGY), SEA selected Ben MacDonald, a HIGH-MA forward playing for Noble & Greenough."
2022-CAR-3-8483686,8483686,MTL,DRAFTED,2022-07-08,"On 2022-07-08, with the 92nd overall pick in the 3rd round of the 2022 draft (originally owned by CAR), MTL selected Adam Engstrom, a SWEDEN-JR. defenseman playing for Djurgarden Jr.."
2022-FLA-3-8483687,8483687,FLA,DRAFTED,2022-07-08,"On 2022-07-08, with the 93rd overall pick in the 3rd round of the 2022 draft, FLA selected Marek Alscher, a WHL defenseman playing for Portland."
2022-EDM-3-8483473,8483473,ARI,DRAFTED,2022-07-08,"On 2022-07-08, with the 94th overall pick in the 3rd round of the 2022 draft (originally owned by EDM), ARI selected Jeremy Langlois, a QMJHL defenseman playing for Cape Breton."
2022-NYR-3-8483492,8483492,TOR,DRAFTED,2022-07-08,"On 2022-07-08, with the 95th overall pick in the 3rd round of the 2022 draft (originally owned by NYR), TOR selected Nicholas Moldenhauer, a USHL forward playing for Chicago."
2022-TBL-3-8483688,8483688,CBJ,DRAFTED,2022-07-08,"On 2022-07-08, with the 96th overall pick in the 3rd round of the 2022 draft (originally owned by TBL), CBJ selected Jordan Dumais, a QMJHL forward playing for Halifax."
2022-COL-3-8483486,8483486,NYR,DRAFTED,2022-07-08,"On 2022-07-08, with the 97th overall pick in the 3rd round of the 2022 draft (originally owned by COL), NYR selected Bryce McConnell-Barker, a OHL forward playing for Sault Ste. Marie."
2022-MTL-4-8483448,8483448,NYI,DRAFTED,2022-07-08,"On 2022-07-08, with the 98th overall pick in the 4th round of the 2022 draft (originally owned by MTL), NYI selected Isaiah George, a OHL defenseman playing for London."
2022-ARI-4-8483672,8483672,WPG,DRAFTED,2022-07-08,"On 2022-07-08, with the 99th overall pick in the 4th round of the 2022 draft (originally owned by ARI), WPG selected Garrett Brown, a USHL defenseman playing for Sioux City."
2022-SEA-4-8483684,8483684,SEA,DRAFTED,2022-07-08,"On 2022-07-08, with the 100th overall pick in the 4th round of the 2022 draft, SEA selected Tyson Jugnauth, a BCHL defenseman playing for West Kelowna."
2022-PHI-4-8483674,8483674,CAR,DRAFTED,2022-07-08,"On 2022-07-08, with the 101st overall pick in the 4th round of the 2022 draft (originally owned by PHI), CAR selected Simon Forsmark, a SWEDEN defenseman playing for Orebro."
2022-NJD-4-8483426,8483426,NJD,DRAFTED,2022-07-08,"On 2022-07-08, with the 102nd overall pick in the 4th round of the 2022 draft, NJD selected Tyler Brennan, a WHL goalie playing for Prince George."
2022-CHI-4-8483675,8483675,LAK,DRAFTED,2022-07-08,"On 2022-07-08, with the 103rd overall pick in the 4th round of the 2022 draft (originally owned by CHI), LAK selected Kenny Connors, a USHL forward playing for Dubuque."
2022-OTT-4-8483676,8483676,OTT,DRAFTED,2022-07-08,"On 2022-07-08, with the 104th overall pick in the 4th round of the 2022 draft, OTT selected Stephen Halliday, a USHL forward playing for Dubuque."
2022-DET-4-8483679,8483679,DET,DRAFTED,2022-07-08,"On 2022-07-08, with the 105th overall pick in the 4th round of the 2022 draft, DET selected Anton Johansson, a SWEDEN-JR. defenseman playing for Leksand Jr.."
2022-BUF-4-8483477,8483477,BUF,DRAFTED,2022-07-08,"On 2022-07-08, with the 106th overall pick in the 4th round of the 2022 draft, BUF selected Mats Lindgren, a WHL defenseman playing for the Kamloops."
2022-ANA-4-8482976,8482976,ANA,DRAFTED,2022-07-08,"On 2022-07-08, with the 107th overall pick in the 4th round of the 2022 draft, ANA selected Ben King, a WHL forward playing for Red Deer."
2022-SJS-4-8483682,8483682,SJS,DRAFTED,2022-07-08,"On 2022-07-08, with the 108th overall pick in the 4th round of the 2022 draft, SJS selected Mason Beaupit, a WHL goalie playing for Spokane."
2022-CBJ-4-8483434,8483434,CBJ,DRAFTED,2022-07-08,"On 2022-07-08, with the 109th overall pick in the 4th round of the 2022 draft, CBJ selected Kirill Dolzhenkov, a RUSSIA-JR. forward playing for CSKA 2."
2022-NYI-4-8483689,8483689,NJD,DRAFTED,2022-07-08,"On 2022-07-08, with the 110th overall pick in the 4th round of the 2022 draft (originally owned by NYI), NJD selected Daniil Orlov, a RUSSIA-JR. defenseman playing for Yuzhno-Sakhalinsk 2."
2022-WPG-4-8483690,8483690,NYR,DRAFTED,2022-07-08,"On 2022-07-08, with the 111th overall pick in the 4th round of the 2022 draft (originally owned by WPG), NYR selected Noah Laba, a USHL forward playing for Lincoln."
2022-VAN-4-8483694,8483694,VAN,DRAFTED,2022-07-08,"On 2022-07-08, with the 112th overall pick in the 4th round of the 2022 draft, VAN selected Daimon Gardner, a HIGH-MN forward playing for Warroad."
2022-VGK-4-8483695,8483695,DET,DRAFTED,2022-07-08,"On 2022-07-08, with the 113th overall pick in the 4th round of the 2022 draft (originally owned by VGK), DET selected Amadeus Lombardi, a OHL forward playing for Flint."
2022-NSH-4-8483696,8483696,NSH,DRAFTED,2022-07-08,"On 2022-07-08, with the 114th overall pick in the 4th round of the 2022 draft, NSH selected Cole O'Hara, a USHL forward playing for Tri-City."
2022-DAL-4-8483059,8483059,DAL,DRAFTED,2022-07-08,"On 2022-07-08, with the 115th overall pick in the 4th round of the 2022 draft, DAL selected Gavin White, a OHL defenseman playing for Hamilton."
2022-LAK-4-8483699,8483699,LAK,DRAFTED,2022-07-08,"On 2022-07-08, with the 116th overall pick in the 4th round of the 2022 draft, LAK selected Angus Booth, a QMJHL defenseman playing for Shawinigan."
2022-WSH-4-8483701,8483701,BOS,DRAFTED,2022-07-08,"On 2022-07-08, with the 117th overall pick in the 4th round of the 2022 draft (originally owned by WSH), BOS selected Cole Spicer, a NTDP forward playing for USA U-18."
2022-PIT-4-8483703,8483703,PIT,DRAFTED,2022-07-08,"On 2022-07-08, with the 118th overall pick in the 4th round of the 2022 draft, PIT selected Sergei Murashov, a RUSSIA-JR. goalie playing for LOKO-76 Yaroslavl."
2022-BOS-4-8483704,8483704,BOS,DRAFTED,2022-07-08,"On 2022-07-08, with the 119th overall pick in the 4th round of the 2022 draft, BOS selected Dans Locmelis, a SWEDEN-JR. forward playing for Lulea Jr.."
2022-STL-4-8483705,8483705,STL,DRAFTED,2022-07-08,"On 2022-07-08, with the 120th overall pick in the 4th round of the 2022 draft, STL selected Arseni Koromyslov, a RUSSIA-JR. defenseman playing for SKA St. Petersburg 2."
2022-MIN-4-8483708,8483708,MIN,DRAFTED,2022-07-08,"On 2022-07-08, with the 121st overall pick in the 4th round of the 2022 draft, MIN selected Ryan Healey, a USHL defenseman playing for the Sioux Falls."
2022-TOR-4-8483710,8483710,TOR,DRAFTED,2022-07-08,"On 2022-07-08, with the 122nd overall pick in the 4th round of the 2022 draft, TOR selected Dennis Hildeby, a SWEDEN-JR. goalie playing for Farjestad Jr.."
2022-CGY-4-8483043,8483043,SEA,DRAFTED,2022-07-08,"On 2022-07-08, with the 123rd overall pick in the 4th round of the 2022 draft (originally owned by CGY), SEA selected Tucker Robertson, a OHL forward playing for Peterborough."
2022-CAR-4-8483479,8483479,CAR,DRAFTED,2022-07-08,"On 2022-07-08, with the 124th overall pick in the 4th round of the 2022 draft, CAR selected Cruz Lucius, a NTDP forward playing for USA U-18."
2022-FLA-4-8483712,8483712,FLA,DRAFTED,2022-07-08,"On 2022-07-08, with the 125th overall pick in the 4th round of the 2022 draft, FLA selected Ludvig Jansson, a SWEDEN-2 defenseman playing for Sodertalje."
2022-EDM-4-8483474,8483474,NJD,DRAFTED,2022-07-08,"On 2022-07-08, with the 126th overall pick in the 4th round of the 2022 draft (originally owned by EDM), NJD selected Charlie Leddy, a NTDP defenseman playing for USA U-18."
2022-NYR-4-8483723,8483723,MTL,DRAFTED,2022-07-08,"On 2022-07-08, with the 127th overall pick in the 4th round of the 2022 draft (originally owned by NYR), MTL selected Cedrick Guindon, a OHL forward playing for Owen Sound."
2022-TBL-4-8483523,8483523,VGK,DRAFTED,2022-07-08,"On 2022-07-08, with the 128th overall pick in the 4th round of the 2022 draft (originally owned by TBL), VGK selected Cameron Whitehead, a USHL goalie playing for Lincoln."
2022-COL-4-8483726,8483726,DET,DRAFTED,2022-07-08,"On 2022-07-08, with the 129th overall pick in the 4th round of the 2022 draft (originally owned by COL), DET selected Maximilian Kilpinen, a SWEDEN-JR. forward playing for Orebro Jr.."
2022-MTL-5-8483728,8483728,MTL,DRAFTED,2022-07-08,"On 2022-07-08, with the 130th overall pick in the 5th round of the 2022 draft, MTL selected Jared Davidson, a WHL forward playing for Seattle."
2022-ARI-5-8483729,8483729,ARI,DRAFTED,2022-07-08,"On 2022-07-08, with the 131st overall pick in the 5th round of the 2022 draft, ARI selected Matthew Morden, a HIGH-ON defenseman playing for St. Andrew's College."
2022-SEA-5-8483017,8483017,BOS,DRAFTED,2022-07-08,"On 2022-07-08, with the 132nd overall pick in the 5th round of the 2022 draft (originally owned by SEA), BOS selected Frederic Brunet, a QMJHL defenseman playing for Rimouski."
2022-PHI-5-8483731,8483731,PHI,DRAFTED,2022-07-08,"On 2022-07-08, with the 133rd overall pick in the 5th round of the 2022 draft, PHI selected Alex Bump, a HIGH-MN forward playing for Prior Lake."
